name,algoritmo,modelo,modalidad,n,k,target_cardinality,cardinality_pred,Execution_Time,ARI,AMI,NMI,Silhouette_mean,Error_Card_Pct
yahoo,MILP-KM,CLIP,texto,10000,10,1000 1000 1000 1000 1000 1000 1000 1000 1000 1000,1000 1000 1000 1000 1000 1000 1000 1000 1000 1000,141.8275991999999,0.1438540582582582,0.1994561532232324,0.2008670873935753,-0.0088278948484333,0.0
scotus,K-MeansPSO,CLIP,texto,1400,13,372 222 88 51 28 17 24 260 200 83 15 37 3,372 222 88 51 28 17 24 260 200 83 15 37 3,7.276837200000045,0.0032754466324793,0.0012626227719977,0.0257119058451007,-0.04698441223577,0.0
emotion,K-MeansPSO,CLIP,texto,2000,6,581 695 159 275 224 66,581 695 159 275 224 66,17.30506510000032,-0.0055778474969294,-0.0010566211707325,0.0030285467808122,-0.0332408745157501,0.0
bbc_news,K-MeansPSO,CLIP,texto,2110,5,339 503 502 366 400,339 503 502 366 400,16.126548000000184,0.0024263106411815,0.0031255058456472,0.0055004031520406,-0.0258548264010462,0.0
goemotions,K-MeansPSO,CLIP,texto,4543,28,346 185 129 193 234 85 97 175 56 88 194 76 23 55 65 257 2 92 156 12 107 7 89 7 44 102 87 1580,346 185 129 193 234 85 97 175 56 88 194 76 23 55 65 257 2 92 156 12 107 7 89 7 44 102 87 1580,66.74984260000019,-0.001145124498798,-0.0006674500899885,0.028594363098781,-0.1153945752313179,0.0
patent,K-MeansPSO,CLIP,texto,4986,9,752 648 394 44 156 357 1106 1032 497,752 648 394 44 156 357 1106 1032 497,64.65840300000036,0.0021600547174293,0.000742167196622,0.004042438919917,-0.0120392807200998,0.0
tweeteval_emoji,K-MeansPSO,CLIP,texto,4995,20,1056 520 503 308 242 238 204 199 176 171 159 143 129 153 129 148 137 121 129 130,1056 520 503 308 242 238 204 199 176 171 159 143 129 153 129 148 137 121 129 130,70.23231419999956,-0.0033407883650278,-0.0003958718715936,0.0133110048093821,-0.0360343464538181,0.0
trec,K-MeansPSO,CLIP,texto,5871,6,93 1339 1286 1280 904 969,93 1339 1286 1280 904 969,86.40167119999933,-0.0002483559753123,0.000642861784021,0.0019442743016827,-0.0094155039223122,0.0
20ng,K-MeansPSO,CLIP,texto,7254,20,310 381 378 382 369 380 372 370 384 380 389 378 380 380 372 381 353 368 303 244,310 381 378 382 369 380 372 370 384 380 389 378 380 380 372 381 353 368 303 244,181.0144138000005,5.357418317696288e-05,0.0002163090703876,0.0086263501180078,-0.0214086254631578,0.0
ag_news,K-MeansPSO,CLIP,texto,7600,4,1900 1900 1900 1900,1900 1900 1900 1900,169.653551899999,0.0020006455504354,0.0021979863322816,0.0026243951699156,-0.0070787265258377,0.0
reuters_r10,K-MeansPSO,CLIP,texto,7921,10,3904 2279 363 306 294 256 144 142 122 111,3904 2279 363 306 294 256 144 142 122 111,233.84870050000063,0.0102274093205565,0.0020063109924959,0.0056335150362964,-0.0119555029207506,0.0
sst5,K-MeansPSO,CLIP,texto,8503,5,1089 2207 1607 2315 1285,1089 2207 1607 2315 1285,203.1574295999999,-0.0001164955449577,-0.0001727646261983,0.0004278966074403,-0.0209480578305726,0.0
meld_e,K-MeansPSO,CLIP,texto,9957,7,2949 1676 1485 1239 994 830 784,2949 1676 1485 1239 994 830 784,277.1167227999995,0.0001100566153882,-0.0001150213903221,0.0008687374664113,-0.0168909657797406,0.0
liar,K-MeansPSO,CLIP,texto,9990,6,1318 2874 1569 1614 1490 1125,1318 2874 1569 1614 1490 1125,276.7850502000001,0.0002666423928906,0.0003368227881082,0.0010561386679146,-0.0125543250914212,0.0
dbpedia14,K-MeansPSO,CLIP,texto,9994,14,714 713 713 714 714 714 714 714 714 714 714 714 714 714,714 713 713 714 714 714 714 714 714 714 714 714 714 714,290.77038130000074,0.2440538348210724,0.4665835209212386,0.4682990190744561,-0.0268253394816496,0.0
yahoo,K-MeansPSO,CLIP,texto,10000,10,1000 1000 1000 1000 1000 1000 1000 1000 1000 1000,1000 1000 1000 1000 1000 1000 1000 1000 1000 1000,310.12179860000106,0.0002714876876876,0.0005337047602548,0.0022952336930392,-0.0136219939485106,0.0
scotus,SCK,CLIP,texto,1400,13,372 222 88 51 28 17 24 260 200 83 15 37 3,372 222 88 51 28 17 24 260 200 83 15 37 3,1.2787741000001915,0.018008278121298,0.0280870721954328,0.0518796875877346,-0.1191362512819221,0.0
emotion,SCK,CLIP,texto,2000,6,581 695 159 275 224 66,581 695 159 275 224 66,1.065264300000308,0.0226905152563608,0.0209979843200327,0.0249931506017124,-0.0021788804764554,0.0
bbc_news,SCK,CLIP,texto,2110,5,339 503 502 366 400,339 503 502 366 400,0.4567044999994323,0.1840581550221591,0.2432004703758543,0.2450034266907402,-0.0316652646730007,0.0
goemotions,SCK,CLIP,texto,4543,28,346 185 129 193 234 85 97 175 56 88 194 76 23 55 65 257 2 92 156 12 107 7 89 7 44 102 87 1580,346 185 129 193 234 85 97 175 56 88 194 76 23 55 65 257 2 92 156 12 107 7 89 7 44 102 87 1580,16.904608100000587,0.0270318576454857,0.0228874618033177,0.051460475300004,-0.1911021031298198,0.0
patent,SCK,CLIP,texto,4986,9,752 648 394 44 156 357 1106 1032 497,752 648 394 44 156 357 1106 1032 497,3.1243714000002,0.0774915733858751,0.1229629661209261,0.1258595764132602,-0.0014802205964071,0.0
tweeteval_emoji,SCK,CLIP,texto,4995,20,1056 520 503 308 242 238 204 199 176 171 159 143 129 153 129 148 137 121 129 130,1056 520 503 308 242 238 204 199 176 171 159 143 129 153 129 148 137 121 129 130,9.63438750000023,0.0039747463445847,0.0409624935866179,0.0541027005811205,-0.1080308661106817,0.0
trec,SCK,CLIP,texto,5871,6,93 1339 1286 1280 904 969,93 1339 1286 1280 904 969,2.7454415000001973,0.0604643028466167,0.0753789112929415,0.0765829988137306,-0.043435476575614,0.0
20ng,SCK,CLIP,texto,7254,20,310 381 378 382 369 380 372 370 384 380 389 378 380 380 372 381 353 368 303 244,310 381 378 382 369 380 372 370 384 380 389 378 380 380 372 381 353 368 303 244,23.407242699999188,0.1227296979641184,0.241075946743497,0.2474599100925879,-0.0416957223633085,0.0
ag_news,SCK,CLIP,texto,7600,4,1900 1900 1900 1900,1900 1900 1900 1900,2.33223899999939,0.118918086717167,0.1301668452907043,0.1305385668740991,-0.0262652080003474,0.0
reuters_r10,SCK,CLIP,texto,7921,10,3904 2279 363 306 294 256 144 142 122 111,3904 2279 363 306 294 256 144 142 122 111,9.698932600000262,0.2418900376031557,0.2288202890016423,0.2316231385557431,-0.0685970072867248,0.0
sst5,SCK,CLIP,texto,8503,5,1089 2207 1607 2315 1285,1089 2207 1607 2315 1285,4.098216800000955,0.0093086092014166,0.0118285718246558,0.0124220255659364,-0.061401712089255,0.0
meld_e,SCK,CLIP,texto,9957,7,2949 1676 1485 1239 994 830 784,2949 1676 1485 1239 994 830 784,8.51339100000041,0.0153320111002879,0.020717589140794,0.0216808560894164,-0.0428779881041594,0.0
liar,SCK,CLIP,texto,9990,6,1318 2874 1569 1614 1490 1125,1318 2874 1569 1614 1490 1125,6.436543800000436,0.0102625781676173,0.0089187740709152,0.0096319147369313,-0.0608040972625505,0.0
dbpedia14,SCK,CLIP,texto,9994,14,714 713 713 714 714 714 714 714 714 714 714 714 714 714,714 713 713 714 714 714 714 714 714 714 714 714 714 714,23.101463899998635,0.1871984124405979,0.3003839136912477,0.3026339193642947,0.0076977663088054,0.0
yahoo,SCK,CLIP,texto,10000,10,1000 1000 1000 1000 1000 1000 1000 1000 1000 1000,1000 1000 1000 1000 1000 1000 1000 1000 1000 1000,13.283113499999672,0.1227922118118118,0.1735322149201456,0.174988839242913,-0.0343614721984695,0.0
scotus,K-MeansACO,BLIP,texto,1400,13,372 222 88 51 28 17 24 260 200 83 15 37 3,372 222 88 51 28 17 24 260 200 83 15 37 3,43.581443499999295,0.0564773381198802,0.0529434673653807,0.0761275934235057,-0.0101825891217452,0.0
emotion,K-MeansACO,BLIP,texto,2000,6,581 695 159 275 224 66,581 695 159 275 224 66,67.91768330000014,-0.0006424894362858,0.0004677543483179,0.0045467015428297,-0.0057096988879974,0.0
bbc_news,K-MeansACO,BLIP,texto,2120,5,343 503 502 369 403,343 503 502 369 403,76.58091969999987,0.3900118827878544,0.4059400760512908,0.4073479676141615,0.0612270452990282,0.0
goemotions,K-MeansACO,BLIP,texto,4543,28,346 185 129 193 234 85 97 175 56 88 194 76 23 55 65 257 2 92 156 12 107 7 89 7 44 102 87 1580,346 185 129 193 234 85 97 175 56 88 194 76 23 55 65 257 2 92 156 12 107 7 89 7 44 102 87 1580,242.3197856999996,-0.0046237835195438,-0.0016147379158705,0.0276747761433475,-0.0233295650602449,0.0
patent,K-MeansACO,BLIP,texto,4987,9,752 648 394 44 156 357 1106 1032 498,752 648 394 44 156 357 1106 1032 498,247.57405780000045,0.0620177703462047,0.099326953101819,0.1023009199127595,-0.0062411144520508,0.0
tweeteval_emoji,K-MeansACO,BLIP,texto,4995,20,1056 520 503 308 242 238 204 199 176 171 159 143 129 153 129 148 137 121 129 130,1056 520 503 308 242 238 204 199 176 171 159 143 129 153 129 148 137 121 129 130,258.1622596000016,0.0083956812344703,0.0408386490497819,0.0539805528943434,-0.0077854566445462,0.0
trec,K-MeansACO,BLIP,texto,5871,6,93 1339 1286 1280 904 969,93 1339 1286 1280 904 969,327.1428402999991,0.1267344155763604,0.1491421600116874,0.1502501893651257,0.0232030759609232,0.0
20ng,K-MeansACO,BLIP,texto,7278,20,310 384 379 382 371 382 374 371 384 380 389 380 382 380 377 384 353 369 303 244,310 384 379 382 371 382 374 371 384 380 389 380 382 380 377 384 353 369 303 244,807.9480700000022,0.1185449288524471,0.2381834078787018,0.2445706001100707,-0.0351501674939927,0.0
ag_news,K-MeansACO,BLIP,texto,7600,4,1900 1900 1900 1900,1900 1900 1900 1900,997.6010733000004,0.5816490594991678,0.5460118889257597,0.5462058999019764,0.0880342792309975,0.0
reuters_r10,K-MeansACO,BLIP,texto,7948,10,3909 2285 365 312 298 257 145 143 122 112,3909 2285 365 312 298 257 145 143 122 112,1135.8146806000004,-0.008485806014522,0.0127066286098052,0.0162730143346136,-0.0993209884186171,0.0
sst5,K-MeansACO,BLIP,texto,8503,5,1089 2207 1607 2315 1285,1089 2207 1607 2315 1285,1289.693478899997,0.0031209876320931,0.0025491315102933,0.0031481580888514,-0.0131334105299223,0.0
meld_e,K-MeansACO,BLIP,texto,9958,7,2949 1676 1486 1239 994 830 784,2949 1676 1486 1239 994 830 784,1540.0014420999978,0.0002162175598473,0.0004589243636453,0.0014420165290265,-0.0061695285737238,0.0
dbpedia14,K-MeansACO,BLIP,texto,9994,14,714 713 713 714 714 714 714 714 714 714 714 714 714 714,714 713 713 714 714 714 714 714 714 714 714 714 714 714,1822.9576812000007,0.6084584591292326,0.7108846948182159,0.7118145063099096,0.1109653867543142,0.0
yahoo,K-MeansACO,BLIP,texto,10000,10,1000 1000 1000 1000 1000 1000 1000 1000 1000 1000,1000 1000 1000 1000 1000 1000 1000 1000 1000 1000,1807.143594000001,0.1682426768768768,0.2237879098335372,0.225155960023241,0.0123632504551215,0.0
liar,K-MeansACO,BLIP,texto,9990,6,1318 2874 1569 1614 1490 1125,1318 2874 1569 1614 1490 1125,820.5695638999969,4.007933139173777e-05,7.034832176636854e-05,0.0007898559454715,-0.011036749320427,0.0
scotus,K-MeansBA,BLIP,texto,1400,13,372 222 88 51 28 17 24 260 200 83 15 37 3,372 222 88 51 28 17 24 260 200 83 15 37 3,24.1549944999988,0.0120817996108781,0.0059404189917194,0.0302751887137233,-0.0448650651370026,0.0
emotion,K-MeansBA,BLIP,texto,2000,6,581 695 159 275 224 66,581 695 159 275 224 66,33.16390990000036,0.0152684751365591,0.025855365374264,0.0298307093831656,0.0047334998261301,0.0
bbc_news,K-MeansBA,BLIP,texto,2120,5,343 503 502 369 403,343 503 502 369 403,34.041449500000454,0.4071321484626699,0.4484918644122012,0.4497989104182462,0.0689859964438788,0.0
goemotions,K-MeansBA,BLIP,texto,4543,28,346 185 129 193 234 85 97 175 56 88 194 76 23 55 65 257 2 92 156 12 107 7 89 7 44 102 87 1580,346 185 129 193 234 85 97 175 56 88 194 76 23 55 65 257 2 92 156 12 107 7 89 7 44 102 87 1580,152.17796420000013,-0.0048483137297578,2.944831716796736e-05,0.0292708825968405,-0.0221960794152124,0.0
patent,K-MeansBA,BLIP,texto,4987,9,752 648 394 44 156 357 1106 1032 498,752 648 394 44 156 357 1106 1032 498,138.26581520000036,0.0768627846148532,0.1154627785724274,0.1183834658835738,0.0056779604640466,0.0
tweeteval_emoji,K-MeansBA,BLIP,texto,4995,20,1056 520 503 308 242 238 204 199 176 171 159 143 129 153 129 148 137 121 129 130,1056 520 503 308 242 238 204 199 176 171 159 143 129 153 129 148 137 121 129 130,155.21997890000057,0.0076153978048048,0.0395812364207044,0.0527403686448788,-0.0104464612708705,0.0
trec,K-MeansBA,BLIP,texto,5871,6,93 1339 1286 1280 904 969,93 1339 1286 1280 904 969,187.7194505999996,0.1074246242803677,0.1294094079776415,0.1305431343011849,0.0199604751499259,0.0
20ng,K-MeansBA,BLIP,texto,7278,20,310 384 379 382 371 382 374 371 384 380 389 380 382 380 377 384 353 369 303 244,310 384 379 382 371 382 374 371 384 380 389 380 382 380 377 384 353 369 303 244,442.3769336999994,-0.0001397935831008,-0.0001593201230953,0.0082261756848041,-0.0156318719070896,0.0
ag_news,K-MeansBA,BLIP,texto,7600,4,1900 1900 1900 1900,1900 1900 1900 1900,445.0288925999994,0.5777075218915335,0.5414508515604984,0.5416468116875636,0.0874921922102421,0.0
reuters_r10,K-MeansBA,BLIP,texto,7948,10,3909 2285 365 312 298 257 145 143 122 112,3909 2285 365 312 298 257 145 143 122 112,678.3695154999987,-0.0031944357334814,0.0002946728325613,0.003905894087703,-0.0109572931721513,0.0
sst5,K-MeansBA,BLIP,texto,8503,5,1089 2207 1607 2315 1285,1089 2207 1607 2315 1285,678.2088612000007,-0.0004542602834536,-0.0003684886978986,0.000232290079295,-0.0025888536055706,0.0
meld_e,K-MeansBA,BLIP,texto,9958,7,2949 1676 1486 1239 994 830 784,2949 1676 1486 1239 994 830 784,871.1320185000004,0.0080071991471714,0.0283553626460314,0.0293110174498215,-0.0032022614123699,0.0
dbpedia14,K-MeansBA,BLIP,texto,9994,14,714 713 713 714 714 714 714 714 714 714 714 714 714 714,714 713 713 714 714 714 714 714 714 714 714 714 714 714,895.4982251999973,0.603773509447966,0.7083688358479984,0.7093067384872034,0.1102490968099115,0.0
yahoo,K-MeansBA,BLIP,texto,10000,10,1000 1000 1000 1000 1000 1000 1000 1000 1000 1000,1000 1000 1000 1000 1000 1000 1000 1000 1000 1000,1015.5160866000006,0.1822128068068068,0.2351779802033504,0.2365259557406137,0.0124971980652835,0.0
liar,K-MeansBA,BLIP,texto,9990,6,1318 2874 1569 1614 1490 1125,1318 2874 1569 1614 1490 1125,481.9566225999952,0.0078419307210767,0.0166692568238896,0.0173768205661503,0.0230894111150239,0.0
20ng,CSCLP,BLIP,texto,7278,20,310 384 379 382 371 382 374 371 384 380 389 380 382 380 377 384 353 369 303 244,310 384 379 382 371 382 374 371 384 380 389 380 382 380 377 384 353 369 303 244,76.14210189999903,0.1435193391387596,0.2619782995035277,0.2681659915553204,-0.0089551347618412,0.0
ag_news,CSCLP,BLIP,texto,7600,4,1900 1900 1900 1900,1900 1900 1900 1900,11.488929799999823,0.4230808260361555,0.406741006584553,0.4069945347137139,0.0755830171042768,0.0
bbc_news,CSCLP,BLIP,texto,2120,5,343 503 502 369 403,343 503 502 369 403,1.8835454000000027,0.3302441544085489,0.3736509317033799,0.3751353468829213,0.0640273015359775,0.0
dbpedia14,CSCLP,BLIP,texto,9994,14,714 713 713 714 714 714 714 714 714 714 714 714 714 714,714 713 713 714 714 714 714 714 714 714 714 714 714 714,115.61256950000096,0.4533137114090121,0.5526730955092194,0.5541117246266846,0.1140293884614928,0.0
emotion,CSCLP,BLIP,texto,2000,6,581 695 159 275 224 66,581 695 159 275 224 66,1.081261600000289,0.0188329004025794,0.0223172974190654,0.0263070797739259,0.0021150822796446,0.0
goemotions,CSCLP,BLIP,texto,4543,28,346 185 129 193 234 85 97 175 56 88 194 76 23 55 65 257 2 92 156 12 107 7 89 7 44 102 87 1580,346 185 129 193 234 85 97 175 56 88 194 76 23 55 65 257 2 92 156 12 107 7 89 7 44 102 87 1580,26.678574699999444,-0.0006539646639549,0.0307922978887536,0.059134155833414,-0.0681424167119015,0.0
liar,CSCLP,BLIP,texto,9990,6,1318 2874 1569 1614 1490 1125,1318 2874 1569 1614 1490 1125,23.711294099999577,0.0123735894301095,0.0207595332944415,0.02146415384455,0.0142485751721607,0.0
meld_e,CSCLP,BLIP,texto,9958,7,2949 1676 1486 1239 994 830 784,2949 1676 1486 1239 994 830 784,31.33015979999982,0.0152037677554854,0.0342309155604346,0.0351807915021266,0.0154777091485685,0.0
patent,CSCLP,BLIP,texto,4987,9,752 648 394 44 156 357 1106 1032 498,752 648 394 44 156 357 1106 1032 498,10.274286100000609,0.0570854962834161,0.1224392660617206,0.1253369174417691,0.0296728286709872,0.0
reuters_r10,CSCLP,BLIP,texto,7948,10,3909 2285 365 312 298 257 145 143 122 112,3909 2285 365 312 298 257 145 143 122 112,45.078520000000935,0.199982412077373,0.2845449263290349,0.287129354458932,-0.0589711523751028,0.0
scotus,CSCLP,BLIP,texto,1400,13,372 222 88 51 28 17 24 260 200 83 15 37 3,372 222 88 51 28 17 24 260 200 83 15 37 3,1.0055562000015923,0.0074285287599858,0.0531415576805445,0.0763208344496573,-0.0718469813721424,0.0
sst5,CSCLP,BLIP,texto,8503,5,1089 2207 1607 2315 1285,1089 2207 1607 2315 1285,19.15164839999852,0.0026425691715763,0.0043009314421391,0.0048989059641472,0.0240201182447557,0.0
trec,CSCLP,BLIP,texto,5871,6,93 1339 1286 1280 904 969,93 1339 1286 1280 904 969,8.00983879999876,0.0821438791269862,0.1019486685816045,0.1031181556443547,0.0009820707434929,0.0
tweeteval_emoji,CSCLP,BLIP,texto,4995,20,1056 520 503 308 242 238 204 199 176 171 159 143 129 153 129 148 137 121 129 130,1056 520 503 308 242 238 204 199 176 171 159 143 129 153 129 148 137 121 129 130,16.614579699999013,0.0213715429654759,0.0417303804754553,0.0548600663041013,0.0242643333824704,0.0
yahoo,CSCLP,BLIP,texto,10000,10,1000 1000 1000 1000 1000 1000 1000 1000 1000 1000,1000 1000 1000 1000 1000 1000 1000 1000 1000 1000,68.73279920000095,0.1646058478478478,0.2115419349606804,0.2129315683084671,0.0066549889403752,0.0
scotus,HCAKC,BLIP,texto,1400,13,372 222 88 51 28 17 24 260 200 83 15 37 3,372 222 260 37 51 83 15 200 3 17 24 88 28,5.116323000000193,0.0108010133343296,0.0140866368763004,0.0382219856177978,-0.0985708014819308,0.0
emotion,HCAKC,BLIP,texto,2000,6,581 695 159 275 224 66,66 695 159 275 224 581,7.2231327000008605,0.0008696087154075,0.0014965859665353,0.0055713346473313,-0.0176840794048431,0.0
bbc_news,HCAKC,BLIP,texto,2120,5,343 503 502 369 403,503 502 369 403 343,8.551520000000892,0.0394458546050676,0.0384621108168205,0.0407409063170507,-0.0351068715771864,0.0
goemotions,HCAKC,BLIP,texto,4543,28,346 185 129 193 234 85 97 175 56 88 194 76 23 55 65 257 2 92 156 12 107 7 89 7 44 102 87 1580,12 1580 102 107 346 194 56 185 175 88 2 257 193 89 234 7 55 7 44 156 129 85 23 87 92 97 76 65,60.819155999999566,0.0027490713346007,0.0093518610705233,0.0383206866024718,-0.0420056348953239,0.0
patent,HCAKC,BLIP,texto,4987,9,752 648 394 44 156 357 1106 1032 498,752 1032 1106 357 648 498 394 44 156,17.148241799999596,0.1023817268189566,0.1375590855437101,0.1404068122130307,0.0290594666310919,0.0
tweeteval_emoji,HCAKC,BLIP,texto,4995,20,1056 520 503 308 242 238 204 199 176 171 159 143 129 153 129 148 137 121 129 130,129 1056 520 503 159 308 148 171 238 242 130 143 176 129 153 199 137 121 204 129,66.4005175000002,0.0007730672396345,0.0111286872139254,0.0246776606941489,-0.0299367976039256,0.0
trec,HCAKC,BLIP,texto,5871,6,93 1339 1286 1280 904 969,1339 969 1280 93 1286 904,72.46458890000031,0.0190494022533647,0.0377229022963549,0.0389760273429686,-0.0057057967576845,0.0
20ng,HCAKC,BLIP,texto,7278,20,310 384 379 382 371 382 374 371 384 380 389 380 382 380 377 384 353 369 303 244,389 384 384 380 382 382 384 380 382 374 380 377 379 353 244 303 371 371 310 369,118.0900089000006,0.0813704073839244,0.1524569968667783,0.1595629330479394,-0.0665355712408701,0.0
ag_news,HCAKC,BLIP,texto,7600,4,1900 1900 1900 1900,1900 1900 1900 1900,98.3403935000024,0.2717023192699467,0.2675556299087687,0.2678686386501864,0.041088059806196,0.0
reuters_r10,HCAKC,BLIP,texto,7948,10,3909 2285 365 312 298 257 145 143 122 112,3909 2285 365 143 312 298 257 145 122 112,75.46165269999983,0.2615650710581029,0.2958190919570085,0.2983627945796554,0.0650482236937577,0.0
sst5,HCAKC,BLIP,texto,8503,5,1089 2207 1607 2315 1285,2315 2207 1285 1607 1089,182.29803639999955,0.0003650231716128,0.0012922666631197,0.0018920480612613,0.0006403374921799,0.0
meld_e,HCAKC,BLIP,texto,9958,7,2949 1676 1486 1239 994 830 784,1676 2949 1486 1239 784 994 830,173.64120419999745,0.0171128465118072,0.0270633804425049,0.0280203059670418,-0.0053889607666627,0.0
dbpedia14,HCAKC,BLIP,texto,9994,14,714 713 713 714 714 714 714 714 714 714 714 714 714 714,714 714 714 714 714 714 714 714 714 714 714 714 713 713,302.3426221000009,0.5555963381611679,0.7009373247292722,0.701899127536732,0.0608631151150975,0.0
yahoo,HCAKC,BLIP,texto,10000,10,1000 1000 1000 1000 1000 1000 1000 1000 1000 1000,1000 1000 1000 1000 1000 1000 1000 1000 1000 1000,275.1520669999991,0.0849761739739739,0.1149638859268461,0.1165237351472992,-0.0257419732299476,0.0
